Score,silhouette score,Num Clusters
1.4392266531780455,0.17637671771458227,4
1.507571137951932,0.129088183309824,5
1.543543601547853,0.10772932388358364,6
1.7384855500060374,0.16287941953499682,7
1.7329085338318622,0.11391689327393577,8
1.8058439401617876,0.12735502735772633,9
1.8627908790843235,0.12064955829379005,10
1.8960257308188009,0.11577873910616641,11
1.9164962105389083,0.12134529748040765,12
1.9102794286287992,0.1016470149151129,13
2.011930711499111,0.10830940043442006,14
